IsHoliday,Temp,Rain1h,Snow1h,CloudsAll,WeatherMain,WeatherDescription,Time,TrafficVolume
None,256.48,0,0,1,Clear,sky is clear,2018-01-05 16:00:00,6504
None,255.82,0,0,40,Clouds,scattered clouds,2018-01-05 17:00:00,6185
None,255,0,0,40,Clouds,scattered clouds,2018-01-05 18:00:00,4611
None,253.58,0,0,40,Clouds,scattered clouds,2018-01-05 19:00:00,3652
None,252.08,0,0,1,Clear,sky is clear,2018-01-05 20:00:00,2880
None,250.75,0,0,5,Clear,sky is clear,2018-01-05 21:00:00,0
None,250.02,0,0,1,Clear,sky is clear,2018-01-05 22:00:00,2978
None,249.15,0,0,1,Clear,sky is clear,2018-01-05 23:00:00,1805
None,248.62,0,0,1,Clear,sky is clear,2018-01-06 00:00:00,1003
None,247.65,0,0,1,Mist,mist,2018-01-06 01:00:00,673
None,247.82,0,0,1,Mist,mist,2018-01-06 02:00:00,483
None,247.35,0,0,1,Clear,sky is clear,2018-01-06 03:00:00,319
None,247.15,0,0,1,Clear,sky is clear,2018-01-06 04:00:00,383
None,247.15,0,0,1,Clear,sky is clear,2018-01-06 05:00:00,694
None,247.08,0,0,1,Clear,sky is clear,2018-01-06 06:00:00,1129
None,247.21,0,0,5,Clear,sky is clear,2018-01-06 07:00:00,1728
None,247.62,0,0,5,Haze,haze,2018-01-06 08:00:00,2487
None,248.08,0,0,1,Mist,mist,2018-01-06 09:00:00,3046
None,251.07,0,0,20,Mist,mist,2018-01-06 10:00:00,3593
None,255.01,0,0,20,Clouds,few clouds,2018-01-06 11:00:00,4092
None,257.36,0,0,20,Clouds,few clouds,2018-01-06 12:00:00,4506
None,259.08,0,0,1,Clear,sky is clear,2018-01-06 13:00:00,4501
None,260.21,0,0,90,Clouds,overcast clouds,2018-01-06 14:00:00,4857
None,260.79,0,0,75,Clouds,broken clouds,2018-01-06 15:00:00,4519
None,261.15,0,0,40,Clouds,scattered clouds,2018-01-06 16:00:00,4486
None,260.93,0,0,1,Clear,sky is clear,2018-01-06 17:00:00,4536
None,260.93,0,0,90,Clouds,overcast clouds,2018-01-06 18:00:00,3801
None,260.88,0,0,90,Clouds,overcast clouds,2018-01-06 19:00:00,3174
None,261.28,0,0,90,Clouds,overcast clouds,2018-01-06 20:00:00,2556
None,261.41,0,0,90,Clouds,overcast clouds,2018-01-06 21:00:00,2463
None,261.75,0,0,75,Clouds,broken clouds,2018-01-06 22:00:00,2801
None,261.95,0,0,90,Snow,light snow,2018-01-06 23:00:00,2089
None,262.35,0,0,75,Snow,light snow,2018-01-07 00:00:00,1053
None,262.93,0,0,75,Snow,light snow,2018-01-07 01:00:00,648
None,263.08,0,0,90,Clouds,overcast clouds,2018-01-07 02:00:00,0
None,263.42,0,0,40,Clouds,scattered clouds,2018-01-07 03:00:00,313
None,263.65,0,0,40,Clouds,scattered clouds,2018-01-07 04:00:00,260
None,263.86,0,0,40,Clouds,scattered clouds,2018-01-07 05:00:00,442
None,263.75,0,0,75,Clouds,broken clouds,2018-01-07 06:00:00,769
None,264.55,0,0,90,Clouds,overcast clouds,2018-01-07 07:00:00,1024
None,264.79,0,0,75,Clouds,broken clouds,2018-01-07 08:00:00,1695
None,265.29,0,0,1,Clear,sky is clear,2018-01-07 09:00:00,2516
None,266.15,0,0,75,Clouds,broken clouds,2018-01-07 10:00:00,3256
None,267.22,0,0,1,Clear,sky is clear,2018-01-07 11:00:00,3670
None,268.68,0,0,75,Clouds,broken clouds,2018-01-07 12:00:00,4070
None,269.88,0,0,75,Clouds,broken clouds,2018-01-07 13:00:00,4065
None,270.35,0,0,75,Clouds,broken clouds,2018-01-07 14:00:00,4409
None,270.79,0,0,75,Clouds,broken clouds,2018-01-07 15:00:00,4082
None,271.22,0,0,40,Clouds,scattered clouds,2018-01-07 16:00:00,4050
None,271.3,0,0,75,Clouds,broken clouds,2018-01-07 17:00:00,4099
None,270.72,0,0,75,Clouds,broken clouds,2018-01-07 18:00:00,3388
None,270.58,0,0,75,Clouds,broken clouds,2018-01-07 19:00:00,2780
None,271.01,0,0,75,Clouds,broken clouds,2018-01-07 20:00:00,2261
None,271.87,0,0,75,Clouds,broken clouds,2018-01-07 21:00:00,1800
None,272.36,0,0,40,Clouds,scattered clouds,2018-01-07 22:00:00,1433
None,272.56,0,0,75,Clouds,broken clouds,2018-01-07 23:00:00,1073
None,272.36,0,0,40,Clouds,scattered clouds,2018-01-08 00:00:00,455
None,271.21,0,0,1,Clear,sky is clear,2018-01-08 01:00:00,289
None,270.22,0,0,1,Clear,sky is clear,2018-01-08 02:00:00,220
None,270.01,0,0,1,Mist,mist,2018-01-08 03:00:00,361
None,269.95,0,0,1,Mist,mist,2018-01-08 04:00:00,820
None,270.07,0,0,1,Clear,sky is clear,2018-01-08 05:00:00,2809
None,269.48,0,0,1,Clear,sky is clear,2018-01-08 06:00:00,5189
None,269.43,0,0,5,Clear,sky is clear,2018-01-08 07:00:00,6048
None,269.29,0,0,1,Clear,sky is clear,2018-01-08 08:00:00,5751
None,268.94,0,0,40,Clouds,scattered clouds,2018-01-08 09:00:00,0
None,270.08,0,0,1,Clear,sky is clear,2018-01-08 10:00:00,4138
None,272.14,0,0,75,Clouds,broken clouds,2018-01-08 11:00:00,4324
None,272.58,0,0,1,Clear,sky is clear,2018-01-08 12:00:00,4512
None,274.01,0,0,20,Clouds,few clouds,2018-01-08 13:00:00,4786
None,274.58,0,0,1,Clear,sky is clear,2018-01-08 14:00:00,4880
None,275.21,0,0,40,Clouds,scattered clouds,2018-01-08 15:00:00,5406
None,275.53,0,0,40,Clouds,scattered clouds,2018-01-08 16:00:00,6458
None,274.35,0,0,40,Clouds,scattered clouds,2018-01-08 17:00:00,5732
None,272.15,0,0,40,Clouds,scattered clouds,2018-01-08 18:00:00,4446
None,270.15,0,0,20,Clouds,few clouds,2018-01-08 19:00:00,2836
None,269.08,0,0,40,Clouds,scattered clouds,2018-01-08 20:00:00,2416
None,268.94,0,0,1,Clear,sky is clear,2018-01-08 21:00:00,2076
None,268.55,0,0,1,Clear,sky is clear,2018-01-08 22:00:00,1481
None,268.15,0,0,1,Clear,sky is clear,2018-01-08 23:00:00,948
None,268.77,0,0,1,Clear,sky is clear,2018-01-09 00:00:00,560
None,268.55,0,0,75,Clouds,broken clouds,2018-01-09 01:00:00,342
None,269.48,0,0,75,Clouds,broken clouds,2018-01-09 02:00:00,239
None,270.41,0,0,40,Clouds,scattered clouds,2018-01-09 03:00:00,334
None,271.08,0,0,40,Clouds,scattered clouds,2018-01-09 04:00:00,832
None,271.65,0,0,90,Mist,mist,2018-01-09 05:00:00,2972
None,272.36,0,0,75,Clouds,broken clouds,2018-01-09 06:00:00,5674
None,272.5,0,0,40,Clouds,scattered clouds,2018-01-09 07:00:00,6229
None,272.79,0,0,75,Clouds,broken clouds,2018-01-09 08:00:00,5965
None,273.08,0,0,90,Clouds,overcast clouds,2018-01-09 09:00:00,0
None,273.95,0,0,75,Clouds,broken clouds,2018-01-09 10:00:00,4348
None,274.88,0,0,40,Clouds,scattered clouds,2018-01-09 11:00:00,0
None,276.21,0,0,40,Clouds,scattered clouds,2018-01-09 12:00:00,5034
None,277.07,0,0,40,Clouds,scattered clouds,2018-01-09 13:00:00,4784
None,278.48,0,0,40,Clouds,scattered clouds,2018-01-09 14:00:00,5065
None,278.75,0,0,75,Clouds,broken clouds,2018-01-09 15:00:00,5589
None,278.36,0,0,75,Clouds,broken clouds,2018-01-09 16:00:00,6559
None,278.01,0,0,75,Clouds,broken clouds,2018-01-09 17:00:00,6104
None,277.15,0,0,75,Clouds,broken clouds,2018-01-09 18:00:00,4405
None,276.58,0,0,75,Clouds,broken clouds,2018-01-09 19:00:00,3001
None,276.22,0,0,75,Clouds,broken clouds,2018-01-09 20:00:00,2604
None,275.93,0,0,75,Clouds,broken clouds,2018-01-09 21:00:00,2931
None,275.87,0,0,1,Clear,sky is clear,2018-01-09 22:00:00,3488
None,275.65,0,0,1,Clear,sky is clear,2018-01-09 23:00:00,1125
None,275.15,0,0,1,Clear,sky is clear,2018-01-10 00:00:00,583
None,274.86,0,0,1,Clear,sky is clear,2018-01-10 01:00:00,327
None,274.51,0,0,1,Clear,sky is clear,2018-01-10 02:00:00,270
None,274.15,0,0,90,Haze,haze,2018-01-10 03:00:00,336
None,274.15,0,0,90,Mist,mist,2018-01-10 03:00:00,336
None,274.51,0,0,1,Mist,mist,2018-01-10 04:00:00,887
None,274.51,0,0,1,Haze,haze,2018-01-10 04:00:00,887
None,274.68,0,0,1,Mist,mist,2018-01-10 05:00:00,2944
None,274.68,0,0,1,Haze,haze,2018-01-10 05:00:00,2944
None,274.82,0,0,40,Mist,mist,2018-01-10 06:00:00,5614
None,274.82,0,0,40,Haze,haze,2018-01-10 06:00:00,5614
None,274.75,0,0,90,Mist,mist,2018-01-10 07:00:00,6228
None,274.75,0,0,90,Haze,haze,2018-01-10 07:00:00,0
None,274.95,0,0,90,Mist,mist,2018-01-10 08:00:00,5842
None,274.95,0,0,90,Haze,haze,2018-01-10 08:00:00,5842
None,274.95,0,0,90,Mist,mist,2018-01-10 09:00:00,5145
None,274.95,0,0,90,Haze,haze,2018-01-10 09:00:00,5145
None,275.08,0,0,90,Mist,mist,2018-01-10 10:00:00,4552
None,275.08,0,0,90,Haze,haze,2018-01-10 10:00:00,4552
None,275.22,0,0,90,Mist,mist,2018-01-10 11:00:00,4623
None,275.72,0,0,90,Mist,mist,2018-01-10 12:00:00,4911
None,275.79,0,0,90,Mist,mist,2018-01-10 13:00:00,4926
None,275.95,0,0,75,Haze,haze,2018-01-10 14:00:00,5315
None,275.95,0,0,75,Mist,mist,2018-01-10 14:00:00,5315
None,275.95,0,0,90,Haze,haze,2018-01-10 15:00:00,5681
None,275.95,0,0,90,Mist,mist,2018-01-10 15:00:00,5681
None,275.76,0,0,90,Mist,mist,2018-01-10 16:00:00,6602
None,275.76,0,0,90,Haze,haze,2018-01-10 16:00:00,6602
None,275.94,0,0,90,Mist,mist,2018-01-10 17:00:00,6128
None,275.94,0,0,90,Haze,haze,2018-01-10 17:00:00,6128
None,275.42,0,0,90,Drizzle,light intensity drizzle,2018-01-10 18:00:00,4520
None,275.42,0,0,90,Mist,mist,2018-01-10 18:00:00,4520
None,275.29,0,0,90,Mist,mist,2018-01-10 19:00:00,2986
None,275.29,0,0,90,Drizzle,light intensity drizzle,2018-01-10 20:00:00,2642
None,275.29,0,0,90,Mist,mist,2018-01-10 20:00:00,2642
None,275.29,0,0,90,Fog,fog,2018-01-10 20:00:00,2642
None,275.22,0,0,90,Drizzle,light intensity drizzle,2018-01-10 21:00:00,2342
None,275.22,0,0,90,Mist,mist,2018-01-10 21:00:00,2342
None,275.22,0,0,90,Fog,fog,2018-01-10 21:00:00,2342
None,275.15,0,0,90,Drizzle,light intensity drizzle,2018-01-10 22:00:00,1596
None,275.15,0,0,90,Mist,mist,2018-01-10 22:00:00,1596
None,275.15,0,0,90,Fog,fog,2018-01-10 22:00:00,1596
None,275.15,0,0,90,Drizzle,light intensity drizzle,2018-01-10 23:00:00,1115
None,275.15,0,0,90,Mist,mist,2018-01-10 23:00:00,1115
None,275.15,0,0,90,Fog,fog,2018-01-10 23:00:00,1115
None,274.94,0,0,90,Drizzle,light intensity drizzle,2018-01-11 00:00:00,568
None,274.94,0,0,90,Mist,mist,2018-01-11 00:00:00,568
None,274.94,0,0,90,Fog,fog,2018-01-11 00:00:00,568
None,274.86,0,0,90,Drizzle,light intensity drizzle,2018-01-11 01:00:00,352
None,274.86,0,0,90,Mist,mist,2018-01-11 01:00:00,352
None,274.08,0,0,90,Drizzle,light intensity drizzle,2018-01-11 02:00:00,291
None,274.08,0,0,90,Mist,mist,2018-01-11 02:00:00,291
None,274.08,0,0,90,Fog,fog,2018-01-11 02:00:00,291
None,272.52,0,0,90,Drizzle,light intensity drizzle,2018-01-11 03:00:00,391
None,272.52,0,0,90,Mist,mist,2018-01-11 03:00:00,391
None,270.28,0,0,90,Drizzle,light intensity drizzle,2018-01-11 04:00:00,855
None,270.28,0,0,90,Mist,mist,2018-01-11 04:00:00,0
None,270.28,0,0,90,Snow,light snow,2018-01-11 04:00:00,855
None,268.94,0,0,90,Mist,mist,2018-01-11 05:00:00,2869
None,268.94,0,0,90,Snow,light snow,2018-01-11 05:00:00,2869
None,267.44,0,0,90,Mist,mist,2018-01-11 06:00:00,4869
None,267.44,0,0,90,Haze,haze,2018-01-11 06:00:00,4869
None,267.44,0,0,90,Snow,light snow,2018-01-11 06:00:00,4869
None,264.91,0,0,90,Snow,light snow,2018-01-11 07:00:00,4601
None,264.91,0,0,90,Mist,mist,2018-01-11 07:00:00,4601
None,263.84,0,0,90,Snow,light snow,2018-01-11 08:00:00,4475
None,263.84,0,0,90,Mist,mist,2018-01-11 08:00:00,0
None,262.38,0,0,90,Snow,light snow,2018-01-11 09:00:00,4021
None,262.38,0,0,90,Mist,mist,2018-01-11 09:00:00,4021
None,261.53,0,0,90,Snow,light snow,2018-01-11 10:00:00,3559
None,261.53,0,0,90,Mist,mist,2018-01-11 10:00:00,3559
None,261.38,0,0,90,Snow,light snow,2018-01-11 11:00:00,3524
None,261.38,0,0,90,Mist,mist,2018-01-11 11:00:00,3524
None,260.92,0,0,90,Snow,light snow,2018-01-11 12:00:00,3587
None,260.92,0,0,90,Mist,mist,2018-01-11 12:00:00,3587
None,260.46,0,0,90,Snow,snow,2018-01-11 13:00:00,3293
None,260.46,0,0,90,Mist,mist,2018-01-11 13:00:00,3293
None,260.23,0,0,90,Snow,snow,2018-01-11 14:00:00,3557
None,260.23,0,0,90,Mist,mist,2018-01-11 14:00:00,3557
None,259.92,0,0,90,Snow,light snow,2018-01-11 15:00:00,4081
None,259.92,0,0,90,Mist,mist,2018-01-11 15:00:00,4081
None,259.69,0,0,90,Snow,light snow,2018-01-11 16:00:00,4269
None,259.92,0,0,90,Snow,light snow,2018-01-11 17:00:00,4178
None,259.92,0,0,90,Haze,haze,2018-01-11 17:00:00,4178
None,260.07,0,0,75,Snow,light snow,2018-01-11 18:00:00,3130
None,259.92,0,0,40,Clouds,scattered clouds,2018-01-11 19:00:00,2480
None,259.53,0,0,5,Clear,sky is clear,2018-01-11 20:00:00,2251
None,258.68,0,0,5,Clear,sky is clear,2018-01-11 21:00:00,2081
None,258.22,0,0,1,Clear,sky is clear,2018-01-11 22:00:00,1450
None,256.89,0,0,1,Clear,sky is clear,2018-01-11 23:00:00,949
None,255.61,0,0,1,Clear,sky is clear,2018-01-12 00:00:00,0
None,254.76,0,0,1,Clear,sky is clear,2018-01-12 01:00:00,335
None,253.68,0,0,1,Clear,sky is clear,2018-01-12 02:00:00,272
None,252.45,0,0,1,Clear,sky is clear,2018-01-12 03:00:00,353
None,251.84,0,0,1,Clear,sky is clear,2018-01-12 04:00:00,828
None,251.07,0,0,1,Clear,sky is clear,2018-01-12 05:00:00,2728
None,250.46,0,0,1,Clear,sky is clear,2018-01-12 06:00:00,4791
None,249.84,0,0,5,Clear,sky is clear,2018-01-12 07:00:00,5517
None,249.38,0,0,5,Clear,sky is clear,2018-01-12 08:00:00,4240
None,249.3,0,0,5,Clear,sky is clear,2018-01-12 09:00:00,4565
None,250.22,0,0,5,Clear,sky is clear,2018-01-12 10:00:00,3988
None,251.45,0,0,5,Clear,sky is clear,2018-01-12 11:00:00,4440
None,253.22,0,0,5,Clear,sky is clear,2018-01-12 12:00:00,4958
None,254.76,0,0,5,Clear,sky is clear,2018-01-12 13:00:00,4928
None,255.91,0,0,5,Clear,sky is clear,2018-01-12 14:00:00,5078
None,256.38,0,0,5,Clear,sky is clear,2018-01-12 15:00:00,5560
None,257.01,0,0,1,Clear,sky is clear,2018-01-12 16:00:00,5841
None,256.58,0,0,1,Clear,sky is clear,2018-01-12 17:00:00,5779
None,255.65,0,0,5,Clear,sky is clear,2018-01-12 18:00:00,4677
None,254.75,0,0,5,Clear,sky is clear,2018-01-12 19:00:00,0
None,253.75,0,0,5,Clear,sky is clear,2018-01-12 20:00:00,2690
None,253.72,0,0,5,Clear,sky is clear,2018-01-12 21:00:00,2573
None,252.55,0,0,1,Clear,sky is clear,2018-01-12 22:00:00,2440
None,252.73,0,0,1,Clear,sky is clear,2018-01-12 23:00:00,1654
None,252.58,0,0,1,Clear,sky is clear,2018-01-13 00:00:00,1032
None,252.51,0,0,1,Clear,sky is clear,2018-01-13 01:00:00,601
None,251.65,0,0,1,Clear,sky is clear,2018-01-13 02:00:00,467
None,251.08,0,0,1,Clear,sky is clear,2018-01-13 03:00:00,361
None,250.08,0,0,1,Clear,sky is clear,2018-01-13 04:00:00,388
None,249.65,0,0,1,Clear,sky is clear,2018-01-13 05:00:00,647
None,249.46,0,0,1,Clear,sky is clear,2018-01-13 06:00:00,1175
None,248.79,0,0,5,Clear,sky is clear,2018-01-13 07:00:00,1720
None,248.23,0,0,5,Clear,sky is clear,2018-01-13 08:00:00,2582
None,248.57,0,0,5,Clear,sky is clear,2018-01-13 09:00:00,3473
None,250.36,0,0,5,Clear,sky is clear,2018-01-13 10:00:00,3916
None,251.93,0,0,1,Clear,sky is clear,2018-01-13 11:00:00,4155
None,254.15,0,0,5,Clear,sky is clear,2018-01-13 12:00:00,4379
None,255.29,0,0,1,Clear,sky is clear,2018-01-13 13:00:00,4595
None,256.15,0,0,1,Clear,sky is clear,2018-01-13 14:00:00,4212
None,256.72,0,0,1,Clear,sky is clear,2018-01-13 15:00:00,3941
None,257.15,0,0,5,Clear,sky is clear,2018-01-13 16:00:00,3601
None,256.68,0,0,5,Clear,sky is clear,2018-01-13 17:00:00,3374
None,255.22,0,0,5,Clear,sky is clear,2018-01-13 18:00:00,0
None,253.02,0,0,5,Clear,sky is clear,2018-01-13 19:00:00,3479
None,252.09,0,0,1,Clear,sky is clear,2018-01-13 20:00:00,3429
None,251.09,0,0,5,Clear,sky is clear,2018-01-13 21:00:00,4055
None,250.63,0,0,1,Clear,sky is clear,2018-01-13 22:00:00,2990
None,249.76,0,0,1,Clear,sky is clear,2018-01-13 23:00:00,1872
None,249.62,0,0,1,Clear,sky is clear,2018-01-14 00:00:00,1210
None,249.96,0,0,1,Clear,sky is clear,2018-01-14 01:00:00,756
None,250.16,0,0,1,Clear,sky is clear,2018-01-14 02:00:00,494
None,250.49,0,0,1,Clear,sky is clear,2018-01-14 03:00:00,313
None,250.73,0,0,1,Clear,sky is clear,2018-01-14 04:00:00,271
None,250.22,0,0,1,Clear,sky is clear,2018-01-14 05:00:00,474
None,251.29,0,0,40,Clouds,scattered clouds,2018-01-14 06:00:00,735
None,253.02,0,0,90,Clouds,overcast clouds,2018-01-14 07:00:00,1296
None,254.75,0,0,90,Clouds,overcast clouds,2018-01-14 08:00:00,1880
None,256.09,0,0,90,Snow,light snow,2018-01-14 09:00:00,2567
None,257.35,0,0,90,Snow,light snow,2018-01-14 10:00:00,3338
None,257.35,0,0,90,Mist,mist,2018-01-14 10:00:00,3338
None,259.14,0,0,90,Snow,light snow,2018-01-14 11:00:00,3771
None,259.14,0,0,90,Mist,mist,2018-01-14 11:00:00,3771
None,260.48,0,0,90,Snow,light snow,2018-01-14 12:00:00,4175
None,260.48,0,0,90,Haze,haze,2018-01-14 12:00:00,4175
None,261.79,0,0,90,Snow,light snow,2018-01-14 13:00:00,4567
None,261.79,0,0,90,Haze,haze,2018-01-14 13:00:00,4567
None,262.44,0,0,90,Snow,snow,2018-01-14 14:00:00,0
None,262.44,0,0,90,Mist,mist,2018-01-14 14:00:00,3873
None,262.88,0,0,90,Snow,heavy snow,2018-01-14 15:00:00,3383
None,262.88,0,0,90,Fog,fog,2018-01-14 15:00:00,3383
None,263.08,0,0,90,Snow,snow,2018-01-14 16:00:00,2769
None,263.08,0,0,90,Mist,mist,2018-01-14 16:00:00,2769
None,263.08,0,0,90,Fog,fog,2018-01-14 16:00:00,2769
None,263.61,0,0,90,Snow,snow,2018-01-14 17:00:00,2357
None,263.61,0,0,90,Mist,mist,2018-01-14 17:00:00,2357
None,263.61,0,0,90,Fog,fog,2018-01-14 17:00:00,2357
None,263.72,0,0,90,Snow,light snow,2018-01-14 18:00:00,1935
None,263.72,0,0,90,Mist,mist,2018-01-14 18:00:00,1935
None,264.54,0,0,90,Snow,snow,2018-01-14 19:00:00,1800
None,264.54,0,0,90,Mist,mist,2018-01-14 19:00:00,1800
None,264.58,0,0,90,Snow,snow,2018-01-14 20:00:00,2218
None,264.58,0,0,90,Mist,mist,2018-01-14 20:00:00,2218
None,263.94,0,0,90,Snow,snow,2018-01-14 21:00:00,2264
None,263.94,0,0,90,Mist,mist,2018-01-14 21:00:00,2264
None,263.41,0,0,90,Snow,light snow,2018-01-14 22:00:00,2292
None,263.41,0,0,90,Mist,mist,2018-01-14 22:00:00,2292
None,263.41,0,0,90,Haze,haze,2018-01-14 22:00:00,2292
None,262.67,0,0,90,Snow,light snow,2018-01-14 23:00:00,979
None,262.67,0,0,90,Mist,mist,2018-01-14 23:00:00,979
Martin Luther King Jr Day,262.54,0,0,90,Snow,light snow,2018-01-15 00:00:00,600
Martin Luther King Jr Day,262.54,0,0,90,Mist,mist,2018-01-15 00:00:00,600
Martin Luther King Jr Day,262.54,0,0,90,Haze,haze,2018-01-15 00:00:00,600
None,261.94,0,0,90,Snow,light snow,2018-01-15 01:00:00,341
None,261.94,0,0,90,Mist,mist,2018-01-15 01:00:00,341
None,261.14,0,0,90,Snow,light snow,2018-01-15 02:00:00,269
None,261.14,0,0,90,Mist,mist,2018-01-15 02:00:00,269
None,260.81,0,0,90,Snow,light snow,2018-01-15 03:00:00,347
None,260.81,0,0,90,Haze,haze,2018-01-15 03:00:00,347
None,260.08,0,0,90,Snow,light snow,2018-01-15 04:00:00,775
None,260.08,0,0,90,Mist,mist,2018-01-15 04:00:00,775
None,260.08,0,0,90,Haze,haze,2018-01-15 04:00:00,775
None,259.34,0,0,90,Snow,light snow,2018-01-15 05:00:00,2183
None,259.34,0,0,90,Mist,mist,2018-01-15 05:00:00,2183
None,259.34,0,0,90,Haze,haze,2018-01-15 05:00:00,2183
None,258.74,0,0,90,Snow,light snow,2018-01-15 06:00:00,3637
None,258.74,0,0,90,Haze,haze,2018-01-15 06:00:00,3637
None,258.28,0,0,90,Snow,light snow,2018-01-15 07:00:00,3651
None,258.28,0,0,90,Mist,mist,2018-01-15 07:00:00,3651
None,258.28,0,0,90,Haze,haze,2018-01-15 07:00:00,3651
None,257.68,0,0,90,Snow,light snow,2018-01-15 08:00:00,0
None,257.68,0,0,90,Mist,mist,2018-01-15 08:00:00,3231
None,256.94,0,0,90,Snow,light snow,2018-01-15 09:00:00,3410
None,256.94,0,0,90,Haze,haze,2018-01-15 09:00:00,3410
None,257.01,0,0,90,Haze,haze,2018-01-15 10:00:00,3307
None,257.01,0,0,90,Snow,light snow,2018-01-15 10:00:00,3307
None,257.29,0,0,75,Haze,haze,2018-01-15 11:00:00,3638
None,257.29,0,0,75,Snow,light snow,2018-01-15 11:00:00,3638
None,257.68,0,0,75,Snow,light snow,2018-01-15 12:00:00,3970
None,257.68,0,0,75,Haze,haze,2018-01-15 12:00:00,3970
None,258.01,0,0,90,Snow,light snow,2018-01-15 13:00:00,4207
None,258.01,0,0,90,Haze,haze,2018-01-15 13:00:00,4207
None,258.48,0,0,90,Haze,haze,2018-01-15 14:00:00,4440
None,258.55,0,0,75,Snow,light snow,2018-01-15 15:00:00,4414
None,258.55,0,0,75,Haze,haze,2018-01-15 15:00:00,4414
None,258.36,0,0,75,Snow,light snow,2018-01-15 16:00:00,4800
None,258.36,0,0,75,Haze,haze,2018-01-15 16:00:00,4800
None,257.86,0,0,75,Snow,light snow,2018-01-15 17:00:00,4437
None,257.57,0,0,90,Snow,light snow,2018-01-15 18:00:00,3528
None,257.72,0,0,90,Snow,light snow,2018-01-15 19:00:00,0
None,257.02,0,0,90,Snow,light snow,2018-01-15 20:00:00,2162
None,257.01,0,0,90,Snow,light snow,2018-01-15 21:00:00,1977
None,256.72,0,0,40,Snow,light snow,2018-01-15 22:00:00,1430
None,256.65,0,0,75,Snow,light snow,2018-01-15 23:00:00,888
None,256.35,0,0,40,Snow,light snow,2018-01-16 00:00:00,494
None,256.28,0,0,1,Snow,light snow,2018-01-16 01:00:00,321
None,256.01,0,0,1,Clear,sky is clear,2018-01-16 02:00:00,255
None,255.55,0,0,1,Snow,light snow,2018-01-16 03:00:00,354
None,255.15,0,0,20,Snow,light snow,2018-01-16 04:00:00,872
None,255.62,0,0,75,Snow,light snow,2018-01-16 05:00:00,2836
None,255.81,0,0,90,Snow,light snow,2018-01-16 06:00:00,5254
None,255.61,0,0,90,Snow,light snow,2018-01-16 07:00:00,5568
None,255.41,0,0,75,Snow,light snow,2018-01-16 08:00:00,0
None,255.5,0,0,5,Snow,light snow,2018-01-16 09:00:00,5045
None,255.5,0,0,5,Mist,mist,2018-01-16 09:00:00,5045
None,255.41,0,0,90,Snow,light snow,2018-01-16 10:00:00,4302
None,256.29,0,0,20,Snow,light snow,2018-01-16 11:00:00,4332
None,256.29,0,0,20,Mist,mist,2018-01-16 11:00:00,4332
None,256.93,0,0,1,Clear,sky is clear,2018-01-16 12:00:00,4602
None,257.94,0,0,1,Clear,sky is clear,2018-01-16 13:00:00,4608
None,258.61,0,0,5,Clear,sky is clear,2018-01-16 14:00:00,4625
None,259.14,0,0,5,Clear,sky is clear,2018-01-16 15:00:00,5424
None,259.36,0,0,1,Clear,sky is clear,2018-01-16 16:00:00,6186
None,258.79,0,0,5,Clear,sky is clear,2018-01-16 17:00:00,5809
None,257.51,0,0,5,Clear,sky is clear,2018-01-16 18:00:00,4066
None,256.29,0,0,5,Clear,sky is clear,2018-01-16 19:00:00,2924
None,255.93,0,0,5,Clear,sky is clear,2018-01-16 20:00:00,2574
None,255.58,0,0,1,Clear,sky is clear,2018-01-16 21:00:00,2330
None,255.42,0,0,1,Clear,sky is clear,2018-01-16 22:00:00,1522
None,254.88,0,0,1,Clear,sky is clear,2018-01-16 23:00:00,977
None,254.78,0,0,1,Clear,sky is clear,2018-01-17 00:00:00,491
None,254.55,0,0,1,Clear,sky is clear,2018-01-17 01:00:00,303
None,254.55,0,0,1,Clear,sky is clear,2018-01-17 02:00:00,245
None,254.62,0,0,1,Clear,sky is clear,2018-01-17 03:00:00,346
None,254.89,0,0,1,Clear,sky is clear,2018-01-17 04:00:00,882
None,255.28,0,0,1,Clear,sky is clear,2018-01-17 05:00:00,2856
None,255.88,0,0,1,Clear,sky is clear,2018-01-17 06:00:00,5351
None,256.58,0,0,1,Clear,sky is clear,2018-01-17 07:00:00,5684
None,257.01,0,0,40,Clouds,scattered clouds,2018-01-17 08:00:00,5345
None,258.43,0,0,40,Clouds,scattered clouds,2018-01-17 09:00:00,4847
None,260.71,0,0,75,Clouds,broken clouds,2018-01-17 10:00:00,4412
None,262.81,0,0,1,Clear,sky is clear,2018-01-17 11:00:00,4497
None,265.07,0,0,1,Clear,sky is clear,2018-01-17 12:00:00,4653
None,266.61,0,0,20,Clouds,few clouds,2018-01-17 13:00:00,4917
None,267.86,0,0,1,Clear,sky is clear,2018-01-17 14:00:00,5147
None,269.58,0,0,1,Clear,sky is clear,2018-01-17 15:00:00,3271
